,08:00-09:00,09:00-10:00,10:00-11:00,11:00-11:30,11:30-12:30,12:30-13:30,13:30-14:30,14:30-15:30,15:30-16:30,16:30-17:00,17:00-18:00,18:00-19:00
Monday,,,,,Large Languange Models-Lecture-Dr. Sunil Saumya-DSAI-6.0 | Large Languange Models-Lecture-Dr. Sunil Saumya-ECE-6.0 | Large Languange Models-Lecture-Dr. Sunil Saumya-CSE-6.0,,,,Photography101-Lecture-Dr. Prabhu Prasad Bm-DSAI-2.0 | Photography101-Lecture-Dr. Prabhu Prasad Bm-ECE-2.0 | Photography101-Lecture-Dr. Prabhu Prasad Bm-CSE-2.0,,,Large Languange Models-Tutorial-Dr. Sunil Saumya-DSAI-6.0 | Large Languange Models-Tutorial-Dr. Sunil Saumya-ECE-6.0 | Large Languange Models-Tutorial-Dr. Sunil Saumya-CSE-6.0
Tuesday,Data Analytics and Visualization-Lecture-Dr. Sunil Ck-DSAI-6.0 | Data Analytics and Visualization-Lecture-Dr. Sunil Ck-ECE-6.0 | Data Analytics and Visualization-Lecture-Dr. Sunil Ck-CSE-6.0,,,,,,,,Data Analytics and Visualization-Lecture-Dr. Sunil Ck-DSAI-6.0 | Data Analytics and Visualization-Lecture-Dr. Sunil Ck-ECE-6.0 | Data Analytics and Visualization-Lecture-Dr. Sunil Ck-CSE-6.0,,,Design Thinking and Innovation-Tutorial-Dr. Jagadeesha R Bhat-DSAI-6.0 | Design Thinking and Innovation-Tutorial-Dr. Jagadeesha R Bhat-ECE-6.0 | Design Thinking and Innovation-Tutorial-Dr. Jagadeesha R Bhat-CSE-6.0
Wednesday,Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-DSAI-6.0 | Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-ECE-6.0 | Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-CSE-6.0,,,,,,,,,,,
Thursday,,Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-DSAI-6.0 | Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-ECE-6.0 | Design Thinking and Innovation-Lecture-Dr. Jagadeesha R Bhat-CSE-6.0,Data Analytics and Visualization-Tutorial-Dr. Sunil Ck-DSAI-6.0 | Data Analytics and Visualization-Tutorial-Dr. Sunil Ck-ECE-6.0 | Data Analytics and Visualization-Tutorial-Dr. Sunil Ck-CSE-6.0,,,,,,,,,Photography101-Lecture-Dr. Prabhu Prasad Bm-DSAI-2.0 | Photography101-Lecture-Dr. Prabhu Prasad Bm-ECE-2.0 | Photography101-Lecture-Dr. Prabhu Prasad Bm-CSE-2.0
Friday,,Large Languange Models-Lecture-Dr. Sunil Saumya-DSAI-6.0 | Large Languange Models-Lecture-Dr. Sunil Saumya-ECE-6.0 | Large Languange Models-Lecture-Dr. Sunil Saumya-CSE-6.0,,,,,,Photography101-Tutorial-Dr. Prabhu Prasad Bm-DSAI-2.0 | Photography101-Tutorial-Dr. Prabhu Prasad Bm-ECE-2.0 | Photography101-Tutorial-Dr. Prabhu Prasad Bm-CSE-2.0,,,,
